userName,score,content,at,cleaned,sentiment
Bakri Setiawan,5,selaliu membantu karena julo selalu siap,2025-07-11 11:55:20,selaliu membantu karena julo selalu siap,positive
Gede Eko Saputra,3,beberapa cicilan sudah lumas..tapi limite belu juga keluar,2025-07-11 10:50:57,beberapa cicilan sudah lumas..tapi limite belu juga keluar,negative
R. P. B. SNIPER ANDROID,1,"Gk jelas kemarin Checkin Harian buat yang hari ke 8 Rp.5000 eh setelah udab 3 hati checkin malah jadi 1500,ngarang ngerubah rubah,gk jelas nih apk pinjol.",2025-07-11 08:15:53,"Gk jelas kemarin Checkin Harian buat yang hari ke 8 Rp.5000 eh setelah udab 3 hati checkin malah jadi 1500,ngarang ngerubah rubah,gk jelas nih apk pinjol.",negative
Fadly Hasan,5,"Buruan deh ajukan pinjaman mu ke JULO.. gak ribet limit besar, trus jujur, bunga rendah, yang lebih jempol lagi cara mengingatkan jatuh tempo pinjaman santun dan sopan.. Julo ok bgt. o... ya jadwal penagihan itu lho 30 hari kerja alias 1 bulan sekali gak kaya aplikasi lain 1minggu sekali mana bunganya edan nyekek leher.. saran saya beralihlah ke julo rasakan manfaatnya dikala kita butuh dana talang julo solusinya",2025-07-11 07:58:08,"Buruan deh ajukan pinjaman mu ke JULO.. gak ribet limit besar, trus jujur, bunga rendah, yang lebih jempol lagi cara mengingatkan jatuh tempo pinjaman santun dan sopan.. Julo ok bgt. o... ya jadwal penagihan itu lho 30 hari kerja alias 1 bulan sekali gak kaya aplikasi lain 1minggu sekali mana bunganya edan nyekek leher.. saran saya beralihlah ke julo rasakan manfaatnya dikala kita butuh dana talang julo solusinya",positive
lino yadsya,1,"gimana ini, saya ngajuin udh ngisi data segala macem tanggal 9 sampe tanggal 11 gk ada kabar verifikasi, statusnya ""sedang di verivikasi' klo gada harapan ya kasih tau jangan gk ada kabar verifikasi masa sampe 3 hari. sedangkan di tulisannya 1 hari.",2025-07-11 07:38:52,"gimana ini, saya ngajuin udh ngisi data segala macem tanggal 9 sampe tanggal 11 gk ada kabar verifikasi, statusnya sedang di verivikasi' klo gada harapan ya kasih tau jangan gk ada kabar verifikasi masa sampe 3 hari. sedangkan di tulisannya 1 hari.",negative
Milati Maulida,1,"mau pinjam dibawah 5jt aja ribet banget syaratnya upload mutasi rekeninglah, upload penghasilanlah. gak kelar2 persyaratannya, mending uninstal ja deh aplikasinya🤦‍♀️",2025-07-11 05:42:43,"mau pinjam dibawah 5jt aja ribet banget syaratnya upload mutasi rekeninglah, upload penghasilanlah. gak kelar2 persyaratannya, mending uninstal ja deh aplikasinya",negative
ToniAndi Andi,5,ok,2025-07-11 05:26:10,ok,negative
Susu ayam Segar,1,"update nya benerin dulu dev, kurang""in AI template ya dev, devloper sama admin gaji buta awokawok",2025-07-11 03:12:49,"update nya benerin dulu dev, kurangin AI template ya dev, devloper sama admin gaji buta awokawok",negative
ryan Efendi,1,bener2 ni apk ngk bermutu,2025-07-11 00:27:24,bener2 ni apk ngk bermutu,positive
dani faisal,5,sangat puas,2025-07-10 22:15:33,sangat puas,positive
optimuz prime,3,"tidak meminjam, jgn salahgunakan data saya, atw disebar ke pihak lain, sy tdk akan bertanggung jawab, dan akan sy laporkan bila nanti ad data sy yg disebar..tks",2025-07-10 22:09:03,"tidak meminjam, jgn salahgunakan data saya, atw disebar ke pihak lain, sy tdk akan bertanggung jawab, dan akan sy laporkan bila nanti ad data sy yg disebar..tks",negative
Lidia Lidia,5,"aplikasi pinjaman yang ga pake ribet, limit besar, sukses terus untuk julo",2025-07-10 21:33:55,"aplikasi pinjaman yang ga pake ribet, limit besar, sukses terus untuk julo",positive
Utom Honest,5,nice julo,2025-07-10 20:11:43,nice julo,negative
SyahAnhy Anhy,5,"kasih bintang 5 biar yg lain liat gausah pake aplikasi ini sdh melengkapi data"" ujung""ny ga bisa pengajuan katanya akun mu gbisa terverifikasi gausah pakee aplikasi ini saya hapus aplikasi nya jika sewaktu"" ada yg menggunakan data"" syaa hati"" aja jika menyalahgunakan data syaa",2025-07-10 19:18:52,kasih bintang 5 biar yg lain liat gausah pake aplikasi ini sdh melengkapi data ujungny ga bisa pengajuan katanya akun mu gbisa terverifikasi gausah pakee aplikasi ini saya hapus aplikasi nya jika sewaktu ada yg menggunakan data syaa hati aja jika menyalahgunakan data syaa,negative
Ramdon sabdanata,1,harus menunggu pemberi dana dulu gimana konsepnya,2025-07-10 18:23:28,harus menunggu pemberi dana dulu gimana konsepnya,neutral
Fauzi akbar,2,"awal awal padahal bagus banget, cepet cair ga pake lama akhir akhir ini selalu kalo mau tarik dana muncul notifikasi ""PEMBERI DANA BELUM TERSEDIA"" kenapa ya? padahal bayar juga tepat waktu terus ga pernah telat",2025-07-10 17:55:32,"awal awal padahal bagus banget, cepet cair ga pake lama akhir akhir ini selalu kalo mau tarik dana muncul notifikasi PEMBERI DANA BELUM TERSEDIA kenapa ya? padahal bayar juga tepat waktu terus ga pernah telat",positive
Janesa Jane,5,cepat,2025-07-10 16:57:47,cepat,positive
Khozwara92,2,"saya heran SMA ini aplikasi.udah limit nya susah naik, skrng pas sya butuh dana gak bisa di tarik. pdahal angsuran lancar gak pernah telat, kdang 2buln lagi udah sya lunasin. TPI tetep aja ada aja kendala nya.",2025-07-10 16:01:25,"saya heran SMA ini aplikasi.udah limit nya susah naik, skrng pas sya butuh dana gak bisa di tarik. pdahal angsuran lancar gak pernah telat, kdang 2buln lagi udah sya lunasin. TPI tetep aja ada aja kendala nya.",negative
Bennypesiwarissa,5,julo terbaik,2025-07-10 15:10:09,julo terbaik,positive
Putra Muhammad Saif,1,"Sekarang mah sulit untuk meminjam nya lagi padahal saldo limit masih ada,minjem lagi ngga di kasih,ngga kaya dulu gampang di ACC nya mengecewakan lah. cacat lah aplikasi nya sekarang,setiap cicilan ngga pernah nunggak atau jatuh tempo,bayar kaga pernah telat, sekarang mah ngga pernah di ACC pinjaman nya,alesan belum ada pemberi dana😏",2025-07-10 14:27:35,"Sekarang mah sulit untuk meminjam nya lagi padahal saldo limit masih ada,minjem lagi ngga di kasih,ngga kaya dulu gampang di ACC nya mengecewakan lah. cacat lah aplikasi nya sekarang,setiap cicilan ngga pernah nunggak atau jatuh tempo,bayar kaga pernah telat, sekarang mah ngga pernah di ACC pinjaman nya,alesan belum ada pemberi dana",negative
Jaya Kusuma,5,"WAKTU DIBUTUHIN GAK NONGOL NOTIFIKASI PENAWARAN,GILIRAN UD GAK BUTUH NONGOL...SAMPE DITELPON2 DSURUH AMBIL PENAWARANNYA...HADEUUH",2025-07-10 12:49:02,"WAKTU DIBUTUHIN GAK NONGOL NOTIFIKASI PENAWARAN,GILIRAN UD GAK BUTUH NONGOL...SAMPE DITELPON2 DSURUH AMBIL PENAWARANNYA...HADEUUH",negative
Aldi Pratama,1,ribet banget pengajuannya,2025-07-10 11:42:11,ribet banget pengajuannya,negative
Kenzio Alsyarafat,5,semoga lancar,2025-07-10 08:36:42,semoga lancar,positive
Notperfect,1,"julo skrg mau bangkrut gais. limit gede tp penyedia ga ada.. tiap komplain jawabannya cm minta maaf, sia sia aja kalian bayar cicilan ga akan bisa di tarik lg. kecewa bgt padahal udh 3 thn pakai julo kredit bagus tp skrg gajelas gini",2025-07-09 23:37:04,"julo skrg mau bangkrut gais. limit gede tp penyedia ga ada.. tiap komplain jawabannya cm minta maaf, sia sia aja kalian bayar cicilan ga akan bisa di tarik lg. kecewa bgt padahal udh 3 thn pakai julo kredit bagus tp skrg gajelas gini",negative
Wahyu Anugrah,5,baik,2025-07-09 21:31:08,baik,positive
Abdul Mukti,5,top deh,2025-07-09 21:03:44,top deh,positive
Farid Syafin,1,aplikasi ribet.. sudah pengajuan malah di tolak. simpan baik baik data saya min,2025-07-09 19:58:10,aplikasi ribet.. sudah pengajuan malah di tolak. simpan baik baik data saya min,negative
Rizkian Alfi,1,bayar lancar...limit ada .tapi kog gak bisa di tarik ya....apa julo mau bangkrut????,2025-07-09 19:53:09,bayar lancar...limit ada .tapi kog gak bisa di tarik ya....apa julo mau bangkrut????,negative
Suci Wulandari,5,Terima Kasih sudah membantu di kala ada kebutuhan mendesak terima kasih atas kepercayaannya sudah memberikan saya pinjaman..semoga JULO semakin sukses dan maju,2025-07-09 17:57:33,Terima Kasih sudah membantu di kala ada kebutuhan mendesak terima kasih atas kepercayaannya sudah memberikan saya pinjaman..semoga JULO semakin sukses dan maju,positive
Jual Jual,1,aplikasi tidak jelas tolong hapus data saya .awas aja nanti kalau ada data yang gak bener kau sebarkan saya tuntut ya tolong hapus data saya,2025-07-09 17:50:29,aplikasi tidak jelas tolong hapus data saya .awas aja nanti kalau ada data yang gak bener kau sebarkan saya tuntut ya tolong hapus data saya,negative
Sindoro 1353,5,baru mau coba semoga bisa diberi,2025-07-09 17:11:46,baru mau coba semoga bisa diberi,neutral
ricis nabati,5,sangat membantu,2025-07-09 16:32:31,sangat membantu,positive
Wahyu Udin,2,"pertanggal hari ini,09-07-2025 jam 14:41wib..saya uninstal aplikasi julo,,trimakasih sudah di bolehkan mendaftar walau di tolak,,semoga data saya aman dan tidak di salah gunakan..",2025-07-09 14:44:43,"pertanggal hari ini,09072025 jam 1441wib..saya uninstal aplikasi julo,,trimakasih sudah di bolehkan mendaftar walau di tolak,,semoga data saya aman dan tidak di salah gunakan..",neutral
Nurul Zafran,3,akhir² ini limitnya gak bisa digunakan alasannya tidak ada pemberi dana terus padahal bayarnya tepat waktu,2025-07-09 12:53:40,akhir ini limitnya gak bisa digunakan alasannya tidak ada pemberi dana terus padahal bayarnya tepat waktu,negative
denggan Hutabarat,1,"Tidak ada terimakasih nya buat aplikasi ini, Apk ga jelas. Scam!",2025-07-09 12:32:34,"Tidak ada terimakasih nya buat aplikasi ini, Apk ga jelas. Scam!",negative
Fikri Nolis,5,terimakasih,2025-07-09 12:13:26,terimakasih,positive
Retno Susanti,1,udah prosesnya lama 3 hari. habia itu pengajuan ditolak. beda sama aplikasi2 laen yg cwpwt trua dpt limit juga. auto delet. semoga bangkrut julo.,2025-07-09 11:59:00,udah prosesnya lama 3 hari. habia itu pengajuan ditolak. beda sama aplikasi2 laen yg cwpwt trua dpt limit juga. auto delet. semoga bangkrut julo.,negative
Lyan Mtn,2,njirrr lah lagi butuh banget udah masukin data² segalah macam juga gak di setujui di suruh tunggu pun udah ku tunggu sampai hari ini udah benar² muak ingat ya hari ini saya menyatakan mengunistal aplikasi ini karna gak ada persetujuan buat saya melakukan pinjaman jadi saya gak ada pinjaman sama sekali di aplikasi ini jadi tolong profesional ya itu data²pribadi saya tolong di hapus aws aja kalau salah gunakan atau bocor ke mana² udah itu aja trimakasih sukses untuk pemilik aplikasi ini.,2025-07-09 06:24:57,njirrr lah lagi butuh banget udah masukin data segalah macam juga gak di setujui di suruh tunggu pun udah ku tunggu sampai hari ini udah benar muak ingat ya hari ini saya menyatakan mengunistal aplikasi ini karna gak ada persetujuan buat saya melakukan pinjaman jadi saya gak ada pinjaman sama sekali di aplikasi ini jadi tolong profesional ya itu datapribadi saya tolong di hapus aws aja kalau salah gunakan atau bocor ke mana udah itu aja trimakasih sukses untuk pemilik aplikasi ini.,negative
Khoirul Ummah,1,pertanggal 9/7/25 aq uninstal karena d tolak terus.... tolong hapus data saya jangan d gunakan macam2,2025-07-09 05:14:28,pertanggal 9725 aq uninstal karena d tolak terus.... tolong hapus data saya jangan d gunakan macam2,negative
Ade Firman Arief,5,"Alhamdulillah....cukup membantu, disaat keadaan mendasak",2025-07-09 05:05:03,"Alhamdulillah....cukup membantu, disaat keadaan mendasak",positive
Muhamad Khairil,5,kenapa semakin lama dengan julo.kok layanannya berkurang banget si. bisa terblokir sementara sampai 6 bulan lebih.,2025-07-09 04:04:46,kenapa semakin lama dengan julo.kok layanannya berkurang banget si. bisa terblokir sementara sampai 6 bulan lebih.,negative
Alvarendra Hidayatulloh,1,"Gapunya duit x ini yaa apk pinjol, kekonci mlu hahaha",2025-07-09 03:10:24,"Gapunya duit x ini yaa apk pinjol, kekonci mlu hahaha",negative
Muhamad Zakaria,1,JANGAN PERNAH DAH MINJEM DISINI.BUNGA GEDE DILUNASIN MALAH GA BISA PINJAM LAGI. BUAT KALIAN GALBAY AJA,2025-07-09 00:39:54,JANGAN PERNAH DAH MINJEM DISINI.BUNGA GEDE DILUNASIN MALAH GA BISA PINJAM LAGI. BUAT KALIAN GALBAY AJA,negative
Andrean Azpilicueta,3,"saya driver grab dengan email yg sama. gak dpt inbox buat ajukan modal, tapi gak ada limit nya. padahal di inbox app driver ada keterangan limit maks 2.050.000...",2025-07-08 22:01:47,"saya driver grab dengan email yg sama. gak dpt inbox buat ajukan modal, tapi gak ada limit nya. padahal di inbox app driver ada keterangan limit maks 2.050.000...",negative
Mr. Gokil,4,ok,2025-07-08 21:52:38,ok,negative
Wawan Sanwani,4,pengajuan sy blm di setujui / di tolak per tgl 8 juli apk ini sy uninstall sy tdk ada sangkut paut hutang piutang dengan apk julo tolong data sy jngn di salah gunakan sy tdk bertanggung jwb klo ada apa-apa dengan data sy karna di apk ini pengajuan sy di tolak trimaksih apk julo,2025-07-08 21:34:28,pengajuan sy blm di setujui di tolak per tgl 8 juli apk ini sy uninstall sy tdk ada sangkut paut hutang piutang dengan apk julo tolong data sy jngn di salah gunakan sy tdk bertanggung jwb klo ada apaapa dengan data sy karna di apk ini pengajuan sy di tolak trimaksih apk julo,negative
Ade Irwan,1,jgn di download app ga jelas,2025-07-08 21:15:23,jgn di download app ga jelas,negative
dicky sebastian,1,ga bisa pinjam karna ga ada investor,2025-07-08 21:08:59,ga bisa pinjam karna ga ada investor,neutral
Rahmat091,4,Percuma ada limit tapi ngak bisa dicairkan alasan belum ada pemberi dana padahal pembayaran lancar terus ngak pernah telat,2025-07-08 20:26:03,Percuma ada limit tapi ngak bisa dicairkan alasan belum ada pemberi dana padahal pembayaran lancar terus ngak pernah telat,positive
Nurul Amaliya,1,lah kenapa permintaan gagal padahal lagi butuh banget,2025-07-08 20:20:38,lah kenapa permintaan gagal padahal lagi butuh banget,negative
Fendy Taurus,1,sangat buruk!,2025-07-08 19:32:37,sangat buruk!,negative
Edi S,5,Terbaik Julo,2025-07-08 18:44:10,Terbaik Julo,positive
Alfredo Prasetyo,1,"Saya tidak memiliki aplikasi Julo, namun dari pihak Julo menghubungi saya menyampaikan bahwa saya ada tunggakan. Padahal saya tidak memiliki aplikasi tersebut. Mohon bisa ditindaklanjuti terkait hal tersebut karena bisa merusak reputasi",2025-07-08 17:37:27,"Saya tidak memiliki aplikasi Julo, namun dari pihak Julo menghubungi saya menyampaikan bahwa saya ada tunggakan. Padahal saya tidak memiliki aplikasi tersebut. Mohon bisa ditindaklanjuti terkait hal tersebut karena bisa merusak reputasi",negative
Ali Yudin,1,"perdetik ini saya hapus akun, bila mana ada pinjaman atas nama saya . itu bukan saya pribadi . misal bocor data krepibadian saya saya akan memproses kepada pihak yg berwajib. thanks",2025-07-08 16:48:58,"perdetik ini saya hapus akun, bila mana ada pinjaman atas nama saya . itu bukan saya pribadi . misal bocor data krepibadian saya saya akan memproses kepada pihak yg berwajib. thanks",negative
Novi G8380,1,ngajuin berulang kali ga prnh diacc kog,2025-07-08 12:54:21,ngajuin berulang kali ga prnh diacc kog,negative
Mohammad Fuad,1,apk tA1,2025-07-08 12:49:49,apk tA1,neutral
Arya Kusuma,1,"gw gajadi pinjam,tapi awas aja kalo data diri gw di salah gunakan apk gajelas!",2025-07-08 11:14:35,"gw gajadi pinjam,tapi awas aja kalo data diri gw di salah gunakan apk gajelas!",negative
zahra cimot,1,kurang perfom nya sekarang sering gagal ajuin pinjaman dan lama cair,2025-07-08 10:30:25,kurang perfom nya sekarang sering gagal ajuin pinjaman dan lama cair,negative
Endang Desinawati,1,"HALO JULOOO, INI KENAPA BLM CAIR YA,? MAU TUTUP YA? TAPI KOK GENCAR PROMO",2025-07-08 09:53:19,"HALO JULOOO, INI KENAPA BLM CAIR YA,? MAU TUTUP YA? TAPI KOK GENCAR PROMO",negative
adi ariyanto hidayat,1,julo makin parah. nggak bisa transaksi. pendanaan selalu tidak ada. kita yang bayar tepat waktu gak pernah telat. julo bangkrut agak nya,2025-07-08 09:29:15,julo makin parah. nggak bisa transaksi. pendanaan selalu tidak ada. kita yang bayar tepat waktu gak pernah telat. julo bangkrut agak nya,negative
Dicky Dudey,3,"padahal saya sering melunasi,tidak pernah nunggak,paling lewat 1..tapi udah lunas,limit masih ada,knapa tidak bisa di cairkan lagi 🫣",2025-07-08 08:49:57,"padahal saya sering melunasi,tidak pernah nunggak,paling lewat 1..tapi udah lunas,limit masih ada,knapa tidak bisa di cairkan lagi",negative
Mumus Tofa,5,"Lupa nomor HP, lupa PIN juga",2025-07-08 07:40:57,"Lupa nomor HP, lupa PIN juga",negative
Nissa Nissa,1,gk jelas perasaan pembayaran lancar skrng malah gk bisa pengajuan...,2025-07-08 05:43:17,gk jelas perasaan pembayaran lancar skrng malah gk bisa pengajuan...,negative
Hendra Saputra,1,"gajelas, dikasih limit tapi gabisa transaksi, tutup aja aplikasinya",2025-07-08 00:20:49,"gajelas, dikasih limit tapi gabisa transaksi, tutup aja aplikasinya",negative
Matahari Berkah,1,pertanggal 07july2025 saya menghapus aplikasi ini dan saya tidak jdi untuk meminjam krna di tolak.mohon untuk data saya di hapus dan jangan di salah guna kan jika data saya di salah guna kan saya tidak akan bertanggung jawab .dan saya akan melapor kan ke pihak berwajib trimakasih,2025-07-07 23:05:30,pertanggal 07july2025 saya menghapus aplikasi ini dan saya tidak jdi untuk meminjam krna di tolak.mohon untuk data saya di hapus dan jangan di salah guna kan jika data saya di salah guna kan saya tidak akan bertanggung jawab .dan saya akan melapor kan ke pihak berwajib trimakasih,negative
Muhamad Zaelani,2,tidak bisa QRIS kenapa ya? trimakasih,2025-07-07 22:55:21,tidak bisa QRIS kenapa ya? trimakasih,negative
Christ T,5,"mohon terima ajuan pinjaman saya, saya butuh sekali dana darurat untuk modal usaha.",2025-07-07 22:22:21,"mohon terima ajuan pinjaman saya, saya butuh sekali dana darurat untuk modal usaha.",neutral
Libas Rusa,1,Menunggu pemberi dana!!!! kecewa sih aplikasi tidak dapat dipakai ..saya pengguna lama limit bukan nya naik malah turun dan tidak bisa tarik dana,2025-07-07 22:06:05,Menunggu pemberi dana!!!! kecewa sih aplikasi tidak dapat dipakai ..saya pengguna lama limit bukan nya naik malah turun dan tidak bisa tarik dana,negative
Tanti Putri,5,"berhubung pinjamn saya tidak disetujui dgn itu saya mhon tolong dihapus data diri saya dan jgn smpai disalahgunakan.jikalau itu terjadi saya gak akan segan2 utk mrlaporkan pihak julo,kepihak2 terntentu. per tgl 7juli2025 saya hapus akun dan aplikasi ini.jdi tolong jgn slah gunakan data saya. terima kasih🙏",2025-07-07 21:43:29,"berhubung pinjamn saya tidak disetujui dgn itu saya mhon tolong dihapus data diri saya dan jgn smpai disalahgunakan.jikalau itu terjadi saya gak akan segan2 utk mrlaporkan pihak julo,kepihak2 terntentu. per tgl 7juli2025 saya hapus akun dan aplikasi ini.jdi tolong jgn slah gunakan data saya. terima kasih",negative
PRET KECHEMPRET,1,"sekarang jadi ssh untuk pengajuan pinjaman,pertamanya ja gampang,pengajuan d tolak mulu pdhl limit ada",2025-07-07 21:10:22,"sekarang jadi ssh untuk pengajuan pinjaman,pertamanya ja gampang,pengajuan d tolak mulu pdhl limit ada",positive
Kuncoro gap,1,"saya dapat notifikasi pinjaman grab modal narik knapa saya tidak bisa melanjutkan aplikasi, tolong jelaskan saya tidak ada tunggakan apapun jika bisa saya cairkan saya tambahkan B5",2025-07-07 19:43:02,"saya dapat notifikasi pinjaman grab modal narik knapa saya tidak bisa melanjutkan aplikasi, tolong jelaskan saya tidak ada tunggakan apapun jika bisa saya cairkan saya tambahkan B5",neutral
Daday Daryatun,4,"gak di acc, php",2025-07-07 19:40:20,"gak di acc, php",negative
Indra Kusuma,1,Udah nunggu lama malah transaksinya gagal... padahal udh lama pake dan gak pernah nunggak.. sangat tidak bisa diandalkan ketika benar2 dibutuhkan...,2025-07-07 19:39:55,Udah nunggu lama malah transaksinya gagal... padahal udh lama pake dan gak pernah nunggak.. sangat tidak bisa diandalkan ketika benar2 dibutuhkan...,negative
Naufal Satria Laksana,1,"ribet, minjem receh 500k aja pake tanda tangan digital, udh gtu lama, ribet juga prosesnya.",2025-07-07 19:00:04,"ribet, minjem receh 500k aja pake tanda tangan digital, udh gtu lama, ribet juga prosesnya.",negative
Airlangga Putra,5,"mulai hari ini saya sudah ajuka pengahpusan akun atas nama saya, jadi jika ada pinjaman atas nama saya Itu BUKAN SAYAA!!!",2025-07-07 18:52:31,"mulai hari ini saya sudah ajuka pengahpusan akun atas nama saya, jadi jika ada pinjaman atas nama saya Itu BUKAN SAYAA!!!",negative
Adi Irfan Nurjaman,1,"Belum juga hamba pengajuan, eh sudah GAGAL VERIFIKASI saja. Kocak",2025-07-07 18:09:13,"Belum juga hamba pengajuan, eh sudah GAGAL VERIFIKASI saja. Kocak",negative
Wawi Moh Alawi,1,"ribet banget ganti nomor hp aja ga bisa,, nomor hilang solusinya muter² ga jelas,,,",2025-07-07 16:38:06,"ribet banget ganti nomor hp aja ga bisa,, nomor hilang solusinya muter ga jelas,,,",negative
Y N,2,"mohon maaf hari Ini Senin 07 Juli 2025 apk ini aku uninstall dikarenakan pengajuan saya ditolak dan akun tidak bisa diverifikasi padahal data2 saya sudah masuk semuanya ,jadi mohon data2 saya jgn disebarluaskan . terimakasih .",2025-07-07 14:31:02,"mohon maaf hari Ini Senin 07 Juli 2025 apk ini aku uninstall dikarenakan pengajuan saya ditolak dan akun tidak bisa diverifikasi padahal data2 saya sudah masuk semuanya ,jadi mohon data2 saya jgn disebarluaskan . terimakasih .",neutral
andra nugraha,5,"blm lolos verifikasi..tp gpp mgkn lain kali lolos optimis,ttp bintang 5",2025-07-07 13:35:51,"blm lolos verifikasi..tp gpp mgkn lain kali lolos optimis,ttp bintang 5",neutral
Salam Amri,5,"mau utang sekarang susah bgt dijulo,padahal tagihan jga ga pernah telat",2025-07-07 11:36:36,"mau utang sekarang susah bgt dijulo,padahal tagihan jga ga pernah telat",negative
Darmawan Budi,1,lebih baik tidak perlu di kasih limit jika tidak bisa digunakan!,2025-07-07 11:09:45,lebih baik tidak perlu di kasih limit jika tidak bisa digunakan!,negative
Dian Wahidir,1,aplikasi gak guna,2025-07-07 10:30:35,aplikasi gak guna,negative
Tri Hendra,1,"pengajuan di tolak..mohon data"" saya yg sudah masuk tolong di hapus dan tolong jgn salah gunakan data"" saya..saya uninstall aplikasi ini...terima kasih",2025-07-07 09:45:30,pengajuan di tolak..mohon data saya yg sudah masuk tolong di hapus dan tolong jgn salah gunakan data saya..saya uninstall aplikasi ini...terima kasih,neutral
Andho,2,susah sekali pencairan nya julo 😭,2025-07-07 09:41:09,susah sekali pencairan nya julo,negative
mochammad ismail,5,sangat bagus dan membatu pelayanannya,2025-07-07 08:57:16,sangat bagus dan membatu pelayanannya,positive
Muhammad Fadly,5,julo saya koq belum keluar lagi di grab bike saya yaa ka,2025-07-07 08:52:43,julo saya koq belum keluar lagi di grab bike saya yaa ka,negative
Soraya Sahirah,1,"kacau julo bayar tepat waktu malah sebelum jatoh tempo udh lunas mau di pinjem lagi malah gabisa,belom ada pemberi dana🤦",2025-07-07 05:09:22,"kacau julo bayar tepat waktu malah sebelum jatoh tempo udh lunas mau di pinjem lagi malah gabisa,belom ada pemberi dana",negative
Bunga Mahira,1,"apk aneh, baru daftar langsung muncul kredit tidak cukup. padahal di kredivo limite 20 juta lebih",2025-07-07 04:31:59,"apk aneh, baru daftar langsung muncul kredit tidak cukup. padahal di kredivo limite 20 juta lebih",negative
andi Bahriandi,1,limit ada. bayar lancar. bunga gak ngotak. dan tidak bisa dipakai. gak paham.,2025-07-07 03:01:38,limit ada. bayar lancar. bunga gak ngotak. dan tidak bisa dipakai. gak paham.,negative
Jawhed Jawhed,5,pada tgl 7 Juli 2025 saya uninstal aplikasi ini..soalnya gagal privikasi sengaja kasih bintang karna apk ini udah membantu banyak orang..meskipun punyaku gagal 😁 gpp lah..tolong hapus data ku ya pihak julo,2025-07-07 01:41:29,pada tgl 7 Juli 2025 saya uninstal aplikasi ini..soalnya gagal privikasi sengaja kasih bintang karna apk ini udah membantu banyak orang..meskipun punyaku gagal gpp lah..tolong hapus data ku ya pihak julo,negative
Sopiyan Piyan,5,aplikasi ini sangat membantu dan sangat mudah dalam pencairan,2025-07-07 01:04:40,aplikasi ini sangat membantu dan sangat mudah dalam pencairan,positive
Ilham Ananda,1,"sekarang fitur tarik dana susah,percuma limit tinggi",2025-07-06 22:23:35,"sekarang fitur tarik dana susah,percuma limit tinggi",negative
Faisal 30,4,adain pembayaran yg sekali bayar dong min,2025-07-06 21:19:31,adain pembayaran yg sekali bayar dong min,negative
Dito Baskaraaa,1,"anehh ,pembayaran ga ada yang nunggak ga bisa ngajuin lagi nunggu pemberi dana",2025-07-06 20:09:34,"anehh ,pembayaran ga ada yang nunggak ga bisa ngajuin lagi nunggu pemberi dana",negative
fvck rndrptrx,5,aplikasi sangat membantu,2025-07-06 19:08:15,aplikasi sangat membantu,positive
yansi advent,1,limit gak nambah tapi malah berkurang angsuran tertib...kata nya mau di naikan tp gak naik2...juli apa juli kurang in dulu bintang nya....,2025-07-06 19:04:53,limit gak nambah tapi malah berkurang angsuran tertib...kata nya mau di naikan tp gak naik2...juli apa juli kurang in dulu bintang nya....,negative
Achmad Chairudin,4,Tolong Notovikasi GrabModal Narik Pinjaman Julo lewat Grab Tolong Bantuannya Terima Kasih,2025-07-06 15:28:37,Tolong Notovikasi GrabModal Narik Pinjaman Julo lewat Grab Tolong Bantuannya Terima Kasih,neutral
Mhmmd Ari17,1,gajelas udah daftar ngajuin cuma ga bisa di buka akun nya kesusahan login padahal passwordnya udah sama dan benar ini bagaimana caranya eeuyyyy,2025-07-06 15:12:29,gajelas udah daftar ngajuin cuma ga bisa di buka akun nya kesusahan login padahal passwordnya udah sama dan benar ini bagaimana caranya eeuyyyy,negative
Ratna Ningsi,5,mantab,2025-07-06 14:48:30,mantab,positive
Will,1,"4x pengajuan ditolak tanpa ada pemberitahuan. Lapor ke CS malah dibalas Template sama AI. Padahal sebelumnya pembayaran lancar, malahan suka dibayar sekaligus sampe lunas. Alhasil saya pake Aplikasi si merah yg lebih cepet satset, Julo sekarang udh ga bisa diandelin, saya KECEWA BERAT. Terima kasih telah menjadi Aplikasi andalan saya, sebelum saya dikecewakan seperti ini.",2025-07-06 13:59:05,"4x pengajuan ditolak tanpa ada pemberitahuan. Lapor ke CS malah dibalas Template sama AI. Padahal sebelumnya pembayaran lancar, malahan suka dibayar sekaligus sampe lunas. Alhasil saya pake Aplikasi si merah yg lebih cepet satset, Julo sekarang udh ga bisa diandelin, saya KECEWA BERAT. Terima kasih telah menjadi Aplikasi andalan saya, sebelum saya dikecewakan seperti ini.",negative
David Stbd,1,"limit dibekukan, padahal saya tidak pernah bayar telat, selalu bayar lebih awal, applikasi tidak berguna",2025-07-06 13:45:53,"limit dibekukan, padahal saya tidak pernah bayar telat, selalu bayar lebih awal, applikasi tidak berguna",negative
benny muhammad,1,not rekomen,2025-07-06 12:50:59,not rekomen,negative
Mirda Prama,1,"aku kasi bintang 1 dulu dehh soal nya dulu lancar bgt. sekarang tiba"" 3 bulan kebelakang ga bisa cairkan limit padahal status pembayaran lancar ga pernah nunggak",2025-07-06 12:02:27,aku kasi bintang 1 dulu dehh soal nya dulu lancar bgt. sekarang tiba 3 bulan kebelakang ga bisa cairkan limit padahal status pembayaran lancar ga pernah nunggak,positive
