userName,score,content,at,cleaned,sentiment
Kelana Kelana,5,sangat membatu,2025-07-28 03:49:17,sangat membatu,positive
Imus Muza,5,ok,2025-07-28 03:22:15,ok,negative
Kamaruddin928 Kamaruddin928,5,bagus,2025-07-28 02:46:14,bagus,positive
Jono,1,RUPIAH CEPAT SI TUKANG PHP,2025-07-28 02:34:09,RUPIAH CEPAT SI TUKANG PHP,negative
Agus Rusdianto,5,cepat,2025-07-28 01:48:33,cepat,positive
birinz home,4,sangat membntu,2025-07-28 01:19:40,sangat membntu,positive
Dewaga Dewaga,5,proses cepat,2025-07-28 01:00:47,proses cepat,positive
Silas Fairyo,1,"minta reward bintang 5 tapi mohon maaf kali saya kasih bintang 1 aja, karena sudah buat kecewa dengan aplikasi ini, selama ini tidak pernah terlambat dalam pembayaran, kenapa setelah lunasi , pengajuan kembali di tolak? kecuali saya terlambat wajar, tapi selama ini tidak pernah terlambat malah sebelum jatuh tempo sudah saya bayar duluan.",2025-07-28 00:30:52,"minta reward bintang 5 tapi mohon maaf kali saya kasih bintang 1 aja, karena sudah buat kecewa dengan aplikasi ini, selama ini tidak pernah terlambat dalam pembayaran, kenapa setelah lunasi , pengajuan kembali di tolak? kecuali saya terlambat wajar, tapi selama ini tidak pernah terlambat malah sebelum jatuh tempo sudah saya bayar duluan.",negative
Asep,1,Aplikasi scam,2025-07-28 00:30:14,Aplikasi scam,negative
Stevanus Mora,5,Apk sangat bagus untuk digunakan ok bos,2025-07-28 00:29:17,Apk sangat bagus untuk digunakan ok bos,positive
Antoni grezman,5,sangat membantu,2025-07-28 00:28:08,sangat membantu,positive
ali imron,5,bagus,2025-07-28 00:20:57,bagus,positive
Arif Sugiarto,4,"Allhamdulillah,,Limit pinjamanku bertambah,,usul utk tim-rc tenor pinjamannya dibikin 10x atau 12x angsuran biar dpt nominal angsuran yg sesuai dgn kemampuan bayar nasabah soalnya hitungan bunganya cukup besar juga,,kedepannya aku rating⭐lima jk diberi kecepatan&kemudahan dlm meminjam,,rupiah cepat jaya selalu",2025-07-27 23:57:29,"Allhamdulillah,,Limit pinjamanku bertambah,,usul utk timrc tenor pinjamannya dibikin 10x atau 12x angsuran biar dpt nominal angsuran yg sesuai dgn kemampuan bayar nasabah soalnya hitungan bunganya cukup besar juga,,kedepannya aku ratinglima jk diberi kecepatankemudahan dlm meminjam,,rupiah cepat jaya selalu",positive
Al Zahhar,5,sangat direkomendasikan,2025-07-27 23:26:46,sangat direkomendasikan,positive
dump truk overload Abi,5,gak jelasss pembatalan pinjaman tidak bisa tolong saya mau kembalikan jika cair,2025-07-27 23:15:16,gak jelasss pembatalan pinjaman tidak bisa tolong saya mau kembalikan jika cair,negative
Naiyla Andifa,5,pinjol bagus cepat di acc,2025-07-27 22:59:18,pinjol bagus cepat di acc,positive
John Parsetyo Amir,5,mudah cepat sangat membantu,2025-07-27 22:33:01,mudah cepat sangat membantu,positive
Slamet Suryadi,5,rupiah cepat sangat membantu ketika lagi butuh dana mendadak sukses terus rupiah cepat,2025-07-27 22:12:47,rupiah cepat sangat membantu ketika lagi butuh dana mendadak sukses terus rupiah cepat,positive
Rahel Mahdiyah,5,proses cepat dan akurat 2mnit cair,2025-07-27 21:56:56,proses cepat dan akurat 2mnit cair,positive
Iroh Nawaroh,5,itu baru bagus,2025-07-27 21:50:17,itu baru bagus,positive
Bilqis23 Iqis,5,sangat membantu sekali,2025-07-27 21:28:37,sangat membantu sekali,positive
Tri Wahyudi84,5,ini pinjaman yg bagus angsuran 30 hri selama 6x angsuran . klu lunas mau minjam lagi mudah2an limid nambah,2025-07-27 20:57:51,ini pinjaman yg bagus angsuran 30 hri selama 6x angsuran . klu lunas mau minjam lagi mudah2an limid nambah,positive
Mbak Lita,3,mohon maaf.. saya ingin hapus akun di aplikasi ini🙏,2025-07-27 20:57:15,mohon maaf.. saya ingin hapus akun di aplikasi ini,neutral
Suparto Parto,5,rupiah cepat sangat bagus direkomendasikan,2025-07-27 20:51:37,rupiah cepat sangat bagus direkomendasikan,positive
Satya dharma Bhakti,5,Akan Amanah,2025-07-27 20:40:13,Akan Amanah,positive
Momzcha99,5,jangan raguuu pinjam di snii amann dann bunga nya rendah bnget di bnding akun lainn smgaa mkin suksess ya mkin di naikin juga limitt nya 🥰🥰🥰🥰,2025-07-27 20:18:49,jangan raguuu pinjam di snii amann dann bunga nya rendah bnget di bnding akun lainn smgaa mkin suksess ya mkin di naikin juga limitt nya,positive
Alinurdin,5,rupiah cepat sangat membatu kebutuhan rumah tangga,2025-07-27 20:12:22,rupiah cepat sangat membatu kebutuhan rumah tangga,positive
Andi,5,sangat cepat,2025-07-27 19:55:05,sangat cepat,positive
Dedri Manemi,1,data saya jangan di sebar saya gagal meminjam dari sini,2025-07-27 19:53:50,data saya jangan di sebar saya gagal meminjam dari sini,negative
Muhammad Farhan Yusuf,5,cpet jga,2025-07-27 19:49:40,cpet jga,negative
agus saputra,5,sangat membantu,2025-07-27 19:39:33,sangat membantu,positive
Jelajah Nusantara,5,good apk,2025-07-27 19:24:57,good apk,positive
Kabel Panjang,5,baik,2025-07-27 19:18:00,baik,positive
Tj Daemon Rider's,5,terima kasih rupiah cepat walaupun dana ya kecil buat pencairan sangat membantu dikalah kondisi sedang urgent.,2025-07-27 19:06:00,terima kasih rupiah cepat walaupun dana ya kecil buat pencairan sangat membantu dikalah kondisi sedang urgent.,positive
Devik Rahayu,1,yth.bapak /ibu saya yang bernama: Devik Rahayu meminta tolong untuk menghapus data-data pribadi saya d aplikasi ini.dikarenakan pinjaman saya tidak dapat dinaikkan limit nya.saya tunggu balasan dari Bapak/Ibu . Terimakasih.,2025-07-27 19:05:10,yth.bapak ibu saya yang bernama Devik Rahayu meminta tolong untuk menghapus datadata pribadi saya d aplikasi ini.dikarenakan pinjaman saya tidak dapat dinaikkan limit nya.saya tunggu balasan dari BapakIbu . Terimakasih.,neutral
Reza Mahendra,5,sangatttt bagus,2025-07-27 18:12:33,sangatttt bagus,positive
Daniel Pangaribuan,5,"pinjaman bunga ringan,sangat membantu kalangan masyarakat kelas bawah..",2025-07-27 18:08:19,"pinjaman bunga ringan,sangat membantu kalangan masyarakat kelas bawah..",positive
Amin Zamzami,5,sangat membantu trimakasih rupiah cepat,2025-07-27 17:57:54,sangat membantu trimakasih rupiah cepat,positive
Ghost Gaming,5,mantap,2025-07-27 17:51:43,mantap,positive
Firdan Apriandi,2,"baru juga daftar sudah limit terkunci dan tidak bisa hapus data awas data disalah gunakan ,saya tanggal 27 July 2025 uninstall apk ini",2025-07-27 17:47:06,"baru juga daftar sudah limit terkunci dan tidak bisa hapus data awas data disalah gunakan ,saya tanggal 27 July 2025 uninstall apk ini",neutral
Wahyu Widhianto,5,"superrr👍 *Minggu,27/7/25, 17.29wib sudah tidak memakai aplikasi rupiah cepat. mohon utk tidak menggunakan data/informasi pribadi saya.",2025-07-27 17:30:59,"superrr Minggu,27725, 17.29wib sudah tidak memakai aplikasi rupiah cepat. mohon utk tidak menggunakan datainformasi pribadi saya.",neutral
Rizal ganteng,5,bagus pencairan cepat cuman sayang limit dapet nya terlalu sedikit,2025-07-27 16:55:29,bagus pencairan cepat cuman sayang limit dapet nya terlalu sedikit,negative
Sandi Sandi,5,aplikasi yang sangat membantu pencairan cepat sekali,2025-07-27 16:30:02,aplikasi yang sangat membantu pencairan cepat sekali,positive
ZAHIRA G&E,5,bintang 5 siapa tau di acc secepat nya,2025-07-27 16:24:13,bintang 5 siapa tau di acc secepat nya,negative
Zulfahmiami Fahmi,5,bgus dan tepercaya,2025-07-27 16:06:10,bgus dan tepercaya,positive
Zaenal Abidin,5,sangat membantu,2025-07-27 16:05:31,sangat membantu,positive
Dian,5,bagus and cepat,2025-07-27 16:04:15,bagus and cepat,positive
Putu Dipa,5,tolong hapus data saya udah isi benar tapi tidal lolos! jgn salah gunakan! tgl 27 07 25 uninstall!,2025-07-27 15:58:26,tolong hapus data saya udah isi benar tapi tidal lolos! jgn salah gunakan! tgl 27 07 25 uninstall!,negative
Tulus jpt simatupang,5,sangat membantu,2025-07-27 15:33:31,sangat membantu,positive
Suthe Suthe,5,terimah kasih rupiah cepat telah membantu kami disaat kami butuh,2025-07-27 15:08:50,terimah kasih rupiah cepat telah membantu kami disaat kami butuh,positive
Indra S,2,"proses mudah , cuma sayang data pekerjaan dll tidak bisa di ganti otomatis kalo resign data nya ga bisa di rubah info nya suku bunga 24% pertahun tapi kenyataannya nya hampir 100% bunga pertahun nya pinjam 22 juta ciiclan 3,1 jutaan perbulan selama 12x = 37 juta di tambah admin 2 juta tidak di info di awal , peraturan OJK suku bunga dll tidak boleh lebih dari 50% pertahun nya ini mah kelewatan bunga nya",2025-07-27 15:07:13,"proses mudah , cuma sayang data pekerjaan dll tidak bisa di ganti otomatis kalo resign data nya ga bisa di rubah info nya suku bunga 24 pertahun tapi kenyataannya nya hampir 100 bunga pertahun nya pinjam 22 juta ciiclan 3,1 jutaan perbulan selama 12x 37 juta di tambah admin 2 juta tidak di info di awal , peraturan OJK suku bunga dll tidak boleh lebih dari 50 pertahun nya ini mah kelewatan bunga nya",negative
Rian Fauzan,5,bagus,2025-07-27 15:04:28,bagus,positive
Kurnia Lestari,4,"yth, bapak/ibu, saya yg bernama kurnia lestari meminta tolong untuk membatalkan pinjaman online di aplikasih di karenakan saya tidak jadi meminjam. ditunggu balasan dari bapak ibu.",2025-07-27 15:01:48,"yth, bapakibu, saya yg bernama kurnia lestari meminta tolong untuk membatalkan pinjaman online di aplikasih di karenakan saya tidak jadi meminjam. ditunggu balasan dari bapak ibu.",neutral
Madi Bengkok,2,mulai hari ini saya hapus apk nya karna tidak lolos perivikasi,2025-07-27 14:57:23,mulai hari ini saya hapus apk nya karna tidak lolos perivikasi,neutral
abe cqisthy,5,"sangat membantu,",2025-07-27 14:47:59,"sangat membantu,",positive
Noval Febrian,5,"pengajuan nya gak ribet , cepat di ACC dan sangat membantu di saat ada urusan terdesak 👍",2025-07-27 14:47:58,"pengajuan nya gak ribet , cepat di ACC dan sangat membantu di saat ada urusan terdesak",positive
Ikbal Mauladi,1,bnyak yang nlpon nawarin gliran ngajuin di tolak trus jdi tolong buat seles seles nya gk ush nlponin terus,2025-07-27 14:36:55,bnyak yang nlpon nawarin gliran ngajuin di tolak trus jdi tolong buat seles seles nya gk ush nlponin terus,negative
kurniati Ayunda,1,Mohon data saya dihapus karena aplikasinya gak jelas data sudah dikirim malah gagal yg no TLP salah yg foto Selfi kabur tidak terang mohon di hapus data saya jika ada peminjaman itu buka nama saya,2025-07-27 14:12:46,Mohon data saya dihapus karena aplikasinya gak jelas data sudah dikirim malah gagal yg no TLP salah yg foto Selfi kabur tidak terang mohon di hapus data saya jika ada peminjaman itu buka nama saya,negative
Ali Husen,5,"sangat bagus , membantu sekali",2025-07-27 14:06:07,"sangat bagus , membantu sekali",positive
Yogi Josephira,5,limitnya ga naik naik,2025-07-27 14:01:12,limitnya ga naik naik,negative
Silvia Novita Sari,2,"TOLING HAPUS DATA² SAYA!! GA BERGUNA BANGET,SEMOGA PLAYSTORE MENGHAPUS APLIKASI INI!",2025-07-27 14:00:32,"TOLING HAPUS DATA SAYA!! GA BERGUNA BANGET,SEMOGA PLAYSTORE MENGHAPUS APLIKASI INI!",negative
Mafia Gamblers,5,bagus oke,2025-07-27 14:00:22,bagus oke,positive
Aril Triyana,1,gak ada tulisan hapus akun di ruliah cepat,2025-07-27 13:37:42,gak ada tulisan hapus akun di ruliah cepat,neutral
Ferdi,5,cepet lngsng cair,2025-07-27 13:22:47,cepet lngsng cair,negative
teja bona,1,"aplikasi sialan gua ga niat di TLP Mulu di suruh ngajuin pinjaman..pas gua tes ngajuin pinjaman 200,000 jawab nya no rekening gua ga SM nama ny SM di KTP padahal nama rekening gua sama KTP gua sama nama nya...sekarang gua TLP ga pernah di angkat..",2025-07-27 13:10:20,"aplikasi sialan gua ga niat di TLP Mulu di suruh ngajuin pinjaman..pas gua tes ngajuin pinjaman 200,000 jawab nya no rekening gua ga SM nama ny SM di KTP padahal nama rekening gua sama KTP gua sama nama nya...sekarang gua TLP ga pernah di angkat..",negative
Dunx Speed,5,mantap cepat,2025-07-27 13:10:08,mantap cepat,positive
420 all,3,"27/7/25 saya uninstal. tolong data saya dihapus. apabila data² saya disalahgunakan, saya akan melaporkan ke pihak berwajib",2025-07-27 13:07:22,"27725 saya uninstal. tolong data saya dihapus. apabila data saya disalahgunakan, saya akan melaporkan ke pihak berwajib",neutral
Dafa putra Putra,5,good application,2025-07-27 13:01:24,good application,positive
moh saepul bahri,1,"per hari ini tgl 27 juli 2025 , saya atas nama moh saepul bahri telah menghapus aplikasi rupiah cepat dari perangkat saya. karna tidak bisa dan tidak ada menu penghapusan akun. mohon untuk pihak rupiah cepat untuk tidak menyalahgunakan data pribadi saya.",2025-07-27 13:00:43,"per hari ini tgl 27 juli 2025 , saya atas nama moh saepul bahri telah menghapus aplikasi rupiah cepat dari perangkat saya. karna tidak bisa dan tidak ada menu penghapusan akun. mohon untuk pihak rupiah cepat untuk tidak menyalahgunakan data pribadi saya.",neutral
Haris Permadi,5,"Demi Allah, langsung cair",2025-07-27 12:52:10,"Demi Allah, langsung cair",neutral
prawit Bagyono,5,good aplikasi. terima kasih,2025-07-27 12:50:34,good aplikasi. terima kasih,positive
winarno Albertus,3,"BIaya & Bunga Sangat Tinggi. 19 98 jt pembayaran 32.275.692, tenor 6 bulan = 61,54% => 10,26%/bln. Sudah pinjam masih aja ditelpon, ditawari yg katanya bunga rendah. Ga ada menu hapus data.",2025-07-27 12:27:32,"BIaya Bunga Sangat Tinggi. 19 98 jt pembayaran 32.275.692, tenor 6 bulan 61,54 10,26bln. Sudah pinjam masih aja ditelpon, ditawari yg katanya bunga rendah. Ga ada menu hapus data.",negative
Nata Rina,5,"saya kasih bintang lima agar adminnya baca,,, tolong dipermudah cara pengajuannya jgan ditambah link apa itu yg sangat2 ribet pendaftarannya selalu penuh nggak ada kuota tulisannya kuota penuh, maaf saya bukan member baru tolonglah dipermudah jangan ditambah lagi persyaratan nya kalo kayak gini saya unistal ni aplikasi,,, telat bayar nggak pernah apalagi nunggak kenapa sulit benar pengajuannya,,, Wassalam saya unistal",2025-07-27 12:17:47,"saya kasih bintang lima agar adminnya baca,,, tolong dipermudah cara pengajuannya jgan ditambah link apa itu yg sangat2 ribet pendaftarannya selalu penuh nggak ada kuota tulisannya kuota penuh, maaf saya bukan member baru tolonglah dipermudah jangan ditambah lagi persyaratan nya kalo kayak gini saya unistal ni aplikasi,,, telat bayar nggak pernah apalagi nunggak kenapa sulit benar pengajuannya,,, Wassalam saya unistal",negative
Nur Hamdan,5,joss gandoss.. trimakasih banyak buat admin,2025-07-27 12:15:15,joss gandoss.. trimakasih banyak buat admin,positive
ilham wijaya kusuma (hamsu007),4,yah sayang sekali pengajuan pertama sudah lancar malah japo Masi 5 hari udah saya lunasin eh pengajuan kedua gak di acc,2025-07-27 12:12:39,yah sayang sekali pengajuan pertama sudah lancar malah japo Masi 5 hari udah saya lunasin eh pengajuan kedua gak di acc,negative
Rio,5,mudah dan cepat terus nggak ribet,2025-07-27 12:09:04,mudah dan cepat terus nggak ribet,positive
Entis Sutisna,5,knp apk.y gak ada kimit,2025-07-27 12:07:02,knp apk.y gak ada kimit,negative
Aminah Aminah,5,keren,2025-07-27 11:53:04,keren,positive
Krishna Kris,2,"tolong hapus data saya,,, masak awal pengajuan cuma dapat limit 200 ribu. enggak sesuai sama iklannya.",2025-07-27 11:45:20,"tolong hapus data saya,,, masak awal pengajuan cuma dapat limit 200 ribu. enggak sesuai sama iklannya.",negative
Sinyo Hendrik,4,rupiah cepat gampang garibet,2025-07-27 11:27:46,rupiah cepat gampang garibet,neutral
Priani Nayla,5,pengajuan sangat cepat langsung di acc dana pencairan,2025-07-27 11:15:41,pengajuan sangat cepat langsung di acc dana pencairan,positive
Dwi Purwati,5,oke,2025-07-27 10:55:10,oke,positive
Septian Nurdin,1,👎👎👎👎👎👎 sangat tidak membantu,2025-07-27 10:37:20,sangat tidak membantu,negative
Nefri Yadi17,5,"sangat membantu sekali ,terimakasih rupiah cepat 🤗",2025-07-27 10:36:16,"sangat membantu sekali ,terimakasih rupiah cepat",positive
Jamalatul Ulfa,3,ibu mau lunasin tp ibu mau ngajuin LG BS g,2025-07-27 10:28:18,ibu mau lunasin tp ibu mau ngajuin LG BS g,neutral
Nasrullah 99,5,sehubungan pengajuan saya di tolak yg ke 2 x setelah pelunasan.aplaikasi saya hps tolong data saya di hps dan jgn di salah gunakan trima kasih,2025-07-27 10:04:58,sehubungan pengajuan saya di tolak yg ke 2 x setelah pelunasan.aplaikasi saya hps tolong data saya di hps dan jgn di salah gunakan trima kasih,neutral
Zikir Yusuf,5,membant,2025-07-27 09:54:08,membant,negative
Syarifudin,1,saya kasi 5 bintang yah yg penting bisa saya pinjam dana kalau tidak bisa saya coba ini saya cancel 5 bintang nya bosku,2025-07-27 09:50:47,saya kasi 5 bintang yah yg penting bisa saya pinjam dana kalau tidak bisa saya coba ini saya cancel 5 bintang nya bosku,negative
Saprudin Hermanto,5,proses cepet,2025-07-27 09:42:11,proses cepet,positive
Bagus Chanele,5,"Thank banget....., mudah dan cepat. Biaya mendesak langsung cair.... Aplikasnya 👍👍👍👍",2025-07-27 09:40:38,"Thank banget....., mudah dan cepat. Biaya mendesak langsung cair.... Aplikasnya",positive
Les Tari,5,bagus bgt,2025-07-27 09:31:26,bagus bgt,positive
Muhammad Ridwan,5,manfaat,2025-07-27 09:30:20,manfaat,positive
Anna Maria,5,Bahasa penagihnya belum jatuh tempo kasar sekali tolong diperbaiki,2025-07-27 09:29:56,Bahasa penagihnya belum jatuh tempo kasar sekali tolong diperbaiki,negative
Ari Deky,5,akhirnya di AcC. moga kalo lunas bisa ditambah limitnya.,2025-07-27 09:25:01,akhirnya di AcC. moga kalo lunas bisa ditambah limitnya.,neutral
Hendra Gunawan,4,bagus,2025-07-27 09:20:58,bagus,positive
Ending Doni,1,ni pinjaman gimana si Poto KTP udah jelas gagal terus gax jelas banget ni aplikasi berapa kali daptar gagal terus parah banget benerin dong aplikasi nya,2025-07-27 09:20:16,ni pinjaman gimana si Poto KTP udah jelas gagal terus gax jelas banget ni aplikasi berapa kali daptar gagal terus parah banget benerin dong aplikasi nya,negative
Mega Saputra,3,knapa pilihan tenor cuma 3-6 bulan aja.. padahal di iklan sampe 12 bulan,2025-07-27 09:09:39,knapa pilihan tenor cuma 36 bulan aja.. padahal di iklan sampe 12 bulan,negative
Deden Nugraha,5,sangat bagus cair nya cepat,2025-07-27 08:52:56,sangat bagus cair nya cepat,positive
Sofian Efendi,5,sangat bagus,2025-07-27 08:27:30,sangat bagus,positive
yoga Herlin pratama,5,bagus,2025-07-27 08:11:20,bagus,positive
Yani Adi,5,mudah dan sangat membantu,2025-07-27 08:03:51,mudah dan sangat membantu,positive
Elvianti Putri,1,saya selalu bayar tepat waktu malahan belum waktu nya jatuh tempo sudah saya bayar duluan tapi kenapa pas pinjaman kedua selalu di tolak..saya kecewa,2025-07-27 08:01:07,saya selalu bayar tepat waktu malahan belum waktu nya jatuh tempo sudah saya bayar duluan tapi kenapa pas pinjaman kedua selalu di tolak..saya kecewa,negative
Florianus Jahaidin,5,RUPIAH CEPAT memang beda. semoga menjadi yang terdepan di situs PINJOL,2025-07-27 07:51:25,RUPIAH CEPAT memang beda. semoga menjadi yang terdepan di situs PINJOL,negative
ISMAN GENDA,5,sangat membantu 👍👍👍,2025-07-27 07:33:59,sangat membantu,positive
Ari Tampan,5,ko limit saya gak naik tapi bunga yang naik,2025-07-27 07:28:49,ko limit saya gak naik tapi bunga yang naik,neutral
Sumiyati Mahmud,5,mntp dan Pengajuan cepat lngsung cair,2025-07-27 07:11:18,mntp dan Pengajuan cepat lngsung cair,neutral
Veny Riswana,5,saya sudah melakukan pelunasan tapi masih ada tagihan mohon di KONFIRMASI,2025-07-27 04:36:45,saya sudah melakukan pelunasan tapi masih ada tagihan mohon di KONFIRMASI,neutral
Asep Muhammad,1,"tidak pernah acc ,tdk sesusai iklan",2025-07-27 03:04:22,"tidak pernah acc ,tdk sesusai iklan",negative
aza renaldi,5,ok,2025-07-27 02:29:10,ok,negative
RICKY,1,apk gajelas tolok,2025-07-27 02:12:18,apk gajelas tolok,negative
Indah Ab,5,"Serem banget nagih nya di ancem, sebar data ,foto, kek kontak dan media sosial, tolong yaa, data saya dihapus, mau hapus akun tapi gabisa, jika ada tagihan yang menggunakan data saya, saya akan laporkan!!!!!! karna tagihan sudah sy lunaskan, jdi tgl 21 Juli 2025 sy hapus apk ini. untuk org2 yang mau pake apk ini mikir2 aja dlu, admin nya serem ngancem2",2025-07-27 01:47:40,"Serem banget nagih nya di ancem, sebar data ,foto, kek kontak dan media sosial, tolong yaa, data saya dihapus, mau hapus akun tapi gabisa, jika ada tagihan yang menggunakan data saya, saya akan laporkan!!!!!! karna tagihan sudah sy lunaskan, jdi tgl 21 Juli 2025 sy hapus apk ini. untuk org2 yang mau pake apk ini mikir2 aja dlu, admin nya serem ngancem2",negative
Sra Gen,1,kampret,2025-07-27 01:42:54,kampret,negative
Sugianto 2727,1,merusak dan GK mempunyai toleran telat sehari aja udah dibklis d sli ojk .nama saya jelek GK bisa pinjm dimna mna.,2025-07-27 01:34:59,merusak dan GK mempunyai toleran telat sehari aja udah dibklis d sli ojk .nama saya jelek GK bisa pinjm dimna mna.,negative
aminor1203,4,bagus,2025-07-27 01:06:29,bagus,positive
Udin Aja,5,sangat bagus,2025-07-27 00:55:18,sangat bagus,positive
Muhamad Suwardi,4,top,2025-07-27 00:33:10,top,positive
Nur Hayati,5,mantap,2025-07-27 00:21:07,mantap,positive
Yudi Sat,5,"sangat membantu , jangka waktu pembayaran cukup lumayan baik mohon di pertahankan",2025-07-27 00:19:17,"sangat membantu , jangka waktu pembayaran cukup lumayan baik mohon di pertahankan",positive
Aprifendy Ramadhan,1,"saya sarankan jangan sampek download apk ini,saya sudah pelunasan tetapi tagihan masih saja keluar. apk abal2.",2025-07-26 23:43:09,"saya sarankan jangan sampek download apk ini,saya sudah pelunasan tetapi tagihan masih saja keluar. apk abal2.",negative
Jaya Wijaya,5,sangat membantu saat butuh dana urgen,2025-07-26 23:37:10,sangat membantu saat butuh dana urgen,positive
Ferdi Alfredo,5,bukan main main,2025-07-26 23:22:32,bukan main main,negative
Erna Kusuma,4,"26 juli saya unsinstal,saya tidak ada pinjaman disini,tolong jaga data saya,terimakasih",2025-07-26 23:21:14,"26 juli saya unsinstal,saya tidak ada pinjaman disini,tolong jaga data saya,terimakasih",neutral
Yosefina Tince Mue,5,saya belom perna di ACC..padahal data SDH lengkap dan sllu di tlp sama admin utk ajukan pinjaman.semoga saja di acc,2025-07-26 23:15:52,saya belom perna di ACC..padahal data SDH lengkap dan sllu di tlp sama admin utk ajukan pinjaman.semoga saja di acc,positive
Musk Mulyadi,5,mantap,2025-07-26 22:51:09,mantap,positive
Khoirul Anwar,5,mantap langsung cair,2025-07-26 22:29:57,mantap langsung cair,positive
Dica Momo,1,jangan daftar sekali daftar ditelpon tiap hari meski ga pinjam,2025-07-26 22:27:38,jangan daftar sekali daftar ditelpon tiap hari meski ga pinjam,negative
Sopianollot Aceng,5,bagus,2025-07-26 22:16:25,bagus,positive
jeni rm,5,mantap,2025-07-26 22:03:17,mantap,positive
luna Mora,5,tidak pinjaman dan sudah terselesaikan semua.. kalau ada yg telp nagih nagih.. saya laporkan semua bukti sudah ada,2025-07-26 21:59:00,tidak pinjaman dan sudah terselesaikan semua.. kalau ada yg telp nagih nagih.. saya laporkan semua bukti sudah ada,negative
Sarif Ahmad,5,mantap,2025-07-26 21:54:16,mantap,positive
Rofik Rofik,5,"Biarpun limit awal kecil tapi Proses sangat cepat, sangat membantu",2025-07-26 21:36:37,"Biarpun limit awal kecil tapi Proses sangat cepat, sangat membantu",positive
Ayu Nurmalasari,1,"tidak bisa hapus data, jangan gunakan aplikasi ini. aplikasi sampah",2025-07-26 21:34:27,"tidak bisa hapus data, jangan gunakan aplikasi ini. aplikasi sampah",negative
vonny herlamsyah,3,saya sudah melakukan pembayaran bulan ke 1 dan bulan ke 2 melalui DANA tapi waktu mau pembayaran yang ke 3 melalui DANA kenapa ga bisa ya?saya coba ketik rupiah cepat di pencarian tapi ga ketemu...ada solusinya ga?,2025-07-26 21:30:23,saya sudah melakukan pembayaran bulan ke 1 dan bulan ke 2 melalui DANA tapi waktu mau pembayaran yang ke 3 melalui DANA kenapa ga bisa ya?saya coba ketik rupiah cepat di pencarian tapi ga ketemu...ada solusinya ga?,negative
Ida Yanti,1,"pengajuan gagal, tolong data saya dihapus, jangan disalah gunakan, jika data saya sampai menyebar atau disalahgunakan, saya akan melaporkan lewat hukum dn undang-undang yg berlaku, paham!!!",2025-07-26 21:28:45,"pengajuan gagal, tolong data saya dihapus, jangan disalah gunakan, jika data saya sampai menyebar atau disalahgunakan, saya akan melaporkan lewat hukum dn undangundang yg berlaku, paham!!!",negative
atang andriano,4,sangat bermanfaat,2025-07-26 21:17:15,sangat bermanfaat,positive
SYARIF HIDAYAT,1,"minjem lagi gag bisa, pegel ama aplikasi rupiah cepet, Repeat order gag bisa",2025-07-26 21:06:59,"minjem lagi gag bisa, pegel ama aplikasi rupiah cepet, Repeat order gag bisa",negative
Supardi Pardi,3,data saya selalu di tolak padahal tidak pernah pinjam,2025-07-26 21:01:50,data saya selalu di tolak padahal tidak pernah pinjam,negative
Ipur Gaul,2,gk usah sms klo gk acc,2025-07-26 21:01:28,gk usah sms klo gk acc,negative
Danu Ruansyah,5,sangat membantu sy dan cepet cairnya dan sangat membantu ke uwangan sy sangat bagus dan bermanfaat 🙏,2025-07-26 20:37:49,sangat membantu sy dan cepet cairnya dan sangat membantu ke uwangan sy sangat bagus dan bermanfaat,positive
Eddi Ariyanto,5,recommended 👍👍👍,2025-07-26 20:37:20,recommended,positive
Nur Rodhotul,1,"percobaan sdh pertama gagal tp selalu dpt telpon buat ngajuin lagi, pas di coba gagal lagi terus kenapa harus tlpon melulu ?",2025-07-26 20:34:27,"percobaan sdh pertama gagal tp selalu dpt telpon buat ngajuin lagi, pas di coba gagal lagi terus kenapa harus tlpon melulu ?",negative
Cintya Amelia Amelia,5,"sangat membantu 5 menit langsung cair cuma sayang sekali kalau pemula limit nya kecil sekali dan ngasih saran kalau ambil untung jangan banyak 2 masa pinjam 200 RB jadi 300 RB lebih, kasihan customer nya spy nanti d buat langganan lagi sekian dan terima kasih ngasih saran aja, sukses selalu usaha nya",2025-07-26 20:14:00,"sangat membantu 5 menit langsung cair cuma sayang sekali kalau pemula limit nya kecil sekali dan ngasih saran kalau ambil untung jangan banyak 2 masa pinjam 200 RB jadi 300 RB lebih, kasihan customer nya spy nanti d buat langganan lagi sekian dan terima kasih ngasih saran aja, sukses selalu usaha nya",positive
Uus Rusadi,5,Kepada yg terhormat bpk/ibu Rupiah cepat tertanggal 26-07-2025 hari sabtu..saya a/n uus rusadi mengajukan penghapusan data akun saya..tolong di respon ya..,2025-07-26 19:56:45,Kepada yg terhormat bpkibu Rupiah cepat tertanggal 26072025 hari sabtu..saya an uus rusadi mengajukan penghapusan data akun saya..tolong di respon ya..,neutral
Jelly Karundeng,5,Bagus dan sangat membantu. semoga bisa cepat di acc 🙏🙏,2025-07-26 19:36:39,Bagus dan sangat membantu. semoga bisa cepat di acc,positive
Azhar Fauzi,4,bagus sekali,2025-07-26 19:29:56,bagus sekali,positive
Neng riska Yunita,1,"apk pinjaman yang gaada modal , jangan pada mau download apk ini buang buang waktu aja",2025-07-26 19:06:01,"apk pinjaman yang gaada modal , jangan pada mau download apk ini buang buang waktu aja",negative
